assoc_type	tissue	drug	nr	nc	mat_size	min_prox	mean_prox_actual	med_prox	max_prox	mean_prox_null	sd_prox	prox_zs
PPI	Adipose_visceral	timolol	70	27	1890	1	3.93862433862434	4	6	4.02879153439154	0.104403855328897	-0.863638564717287
PPI	Adipose_visceral	toremifene	74	27	1998	1	3.97647647647648	4	7	3.99078178178179	0.103347566230947	-0.138419372869823
PPI	Adipose_visceral	tretinoin	69	27	1863	0	4.03435319377348	4	7	4.00687976382179	0.10459493865524	0.262665003726866
PPI	Adipose_visceral	triamcinolone	67	27	1809	1	3.91542288557214	4	7	3.92651022664455	0.102413025891669	-0.108261043708817
PPI	Adipose_visceral	triclosan	76	27	2052	1	3.94200779727096	4	7	4.00734356725146	0.103430494054322	-0.631687691119265
PPI	Adipose_visceral	trimipramine	69	27	1863	1	3.82823403113258	4	6	3.97020450885669	0.104969812865768	-1.35248862361655
PPI	Adipose_visceral	troglitazone	49	27	1323	1	3.96598639455782	4	6	4.0044172335601	0.115052499585077	-0.334028718549152
PPI	Adipose_visceral	valdecoxib	75	27	2025	1	3.8558024691358	4	6	3.98622370370371	0.104337834704673	-1.24998985207107
PPI	Adipose_visceral	vardenafil	74	27	1998	1	3.93093093093093	4	7	4.00634834834835	0.103429642882032	-0.729166371612037
PPI	Adipose_visceral	vemurafenib	87	27	2349	0	3.76500638569604	4	6	3.9947092379736	0.0989613983937336	-2.32113587728066
PPI	Adipose_visceral	verapamil	75	27	2025	1	3.85432098765432	4	7	3.93026518518519	0.101829821537589	-0.745795253140421
PPI	Adipose_visceral	vorinostat	100	27	2700	0	3.8637037037037	4	7	3.97234555555555	0.0989258721545698	-1.09821474893948
PPI	Adipose_visceral	warfarin	69	27	1863	1	3.95920558239399	4	6	3.98202791196994	0.105651828354154	-0.216014525555088
PPI	Adipose_visceral	xanthinol	54	27	1458	1	4.01028806584362	4	7	4.02185802469136	0.110743567494018	-0.104475222440026
PPI	Adipose_visceral	ziprasidone	61	27	1647	1	3.91196114146934	4	7	4.07223193685489	0.110176521463643	-1.4546728582136
PPI	Liver	acitretin	75	61	4575	0	4.04262295081967	4	9	3.96876138433516	0.0802740789973237	0.920117270818796
PPI	Liver	acyclovir	74	61	4514	0	3.86840939299956	4	8	4.01410057598582	0.0808804121012078	-1.80131603192071
PPI	Liver	afatinib	70	61	4270	0	3.91779859484778	4	8	4.06092974238876	0.0861368048191842	-1.66167235761109
PPI	Liver	alclometasone	60	61	3660	0	3.91393442622951	4	9	4.02001047358834	0.0908063128267731	-1.16815719146296
PPI	Liver	alitretinoin	71	61	4331	0	4.00946663588086	4	8	4.02223928269068	0.0804625383251982	-0.158740291764074
PPI	Liver	alprostadil	70	61	4270	0	3.85714285714286	4	8	3.96666666666667	0.0799012403762107	-1.37073979087337
PPI	Liver	amcinonide	57	61	3477	0	4.03796376186368	4	9	4.00140830217621	0.0882506048830069	0.414223332927083
PPI	Liver	aminoglutethimide	82	61	5002	0	3.94482207117153	4	9	3.99547114487538	0.0808532511000953	-0.626432122576582
PPI	Liver	amiodarone	87	61	5307	0	3.89353683813831	4	8	4.01555147289743	0.0822568459247087	-1.48333714218513
PPI	Liver	amlodipine	72	61	4392	0	3.96015482695811	4	8	4.02619914996964	0.0839116070748035	-0.787070171980553
PPI	Liver	amoxapine	70	61	4270	0	3.92646370023419	4	8	4.01096799375488	0.0830549275283494	-1.01745069239686
PPI	Liver	atomoxetine	75	61	4575	1	3.87366120218579	4	9	3.97445245901639	0.0807998038129935	-1.24741957373901
PPI	Liver	atorvastatin	59	61	3599	1	3.87857738260628	4	9	3.97157312216357	0.0875201720037815	-1.06256349168592
PPI	Liver	auranofin	81	61	4941	0	3.85529245092087	4	8	3.98724853268569	0.084786815333237	-1.55632784703841
PPI	Liver	balsalazide	69	61	4209	0	3.92824899025897	4	9	4.04500673160688	0.0890374226052707	-1.31133334649108
PPI	Liver	belinostat	91	61	5551	1	3.90938569627094	4	9	4.02105176244521	0.0852100208658913	-1.31048044630827
PPI	Liver	benzthiazide	68	61	4148	0	4.04918032786885	4	9	4.09083976213436	0.0841863881264028	-0.494847625520646
PPI	Liver	benzylpenicillin	93	61	5673	0	3.87008637405253	4	8	4.01525030847876	0.0805621407071189	-1.80188774965612
PPI	Liver	betamethasone	84	61	5124	0	4.00936768149883	4	9	4.01512978142077	0.0822831151950963	-0.0700277317925765
PPI	Liver	bosutinib	61	61	3721	0	3.80515990325181	4	8	3.92997133387083	0.0844794453465207	-1.47741773288241
PPI	Liver	brinzolamide	65	61	3965	0	3.96973518284994	4	9	3.99887852038671	0.0850749200355461	-0.342560857237283
PPI	Liver	budesonide	67	61	4087	0	3.93149009053095	4	8	4.03449677840307	0.0868468541467668	-1.1860727585831
PPI	Liver	bupropion	65	61	3965	0	3.97225725094578	4	9	4.00968095838588	0.0826746733608348	-0.452662295704078
PPI	Liver	buspirone	65	61	3965	1	3.98058007566204	4	8	4.05135981504834	0.0834207985915064	-0.848466336709299
PPI	Liver	cabergoline	78	61	4758	0	3.91698192517865	4	8	4.01611636541965	0.0775841790110796	-1.27776618254662
PPI	Liver	caffeine	81	61	4941	0	3.94070026310463	4	9	4.02324934223841	0.0838032185241695	-0.985034710927862
PPI	Liver	capsaicin	75	61	4575	0	4.02601092896175	4	9	4.02496138433516	0.0819457958272434	0.0128077910037248
PPI	Liver	carvedilol	74	61	4514	0	4.02813469206912	4	9	4.03818232166593	0.0820869898149111	-0.12240221768962
PPI	Liver	celecoxib	58	61	3538	0	3.89372526851328	4	8	4.00407669116262	0.0901121015491603	-1.22460158793587
PPI	Liver	chloroquine	68	61	4148	0	3.95781099324976	4	8	4.02492285438766	0.0869683433748388	-0.771681493904559
PPI	Liver	chlorpromazine	63	61	3843	0	3.87613843351548	4	8	4.04383424408015	0.0869764039872059	-1.92806097834693
PPI	Liver	clomifene	85	61	5185	0	4.01407907425265	4	8	4.05953519768563	0.0786219594574471	-0.578160653164367
PPI	Liver	clonidine	54	61	3294	0	4.02094717668488	4	8	4.06668285772111	0.08573077151504	-0.53348033883268
PPI	Liver	curcumin	77	61	4697	0	3.90909090909091	4	8	4.0529763678944	0.0846845015988527	-1.69907664433181
PPI	Liver	danazol	52	61	3172	0	3.97446406052963	4	9	4.0404455653636	0.0943211311363715	-0.69954106825301
PPI	Liver	dasatinib	63	61	3843	0	3.88602654176425	4	7	4.00183840749414	0.0864410558544192	-1.33977847199062
PPI	Liver	desipramine	79	61	4819	0	3.99937746420419	4	8	4.01727606004012	0.0819154499017281	-0.218500854935212
PPI	Liver	desoximetasone	72	61	4392	0	3.91689435336976	4	9	4.00137674559806	0.0837407818011723	-1.00885602464148
PPI	Liver	dexamethasone	72	61	4392	0	3.99931693989071	4	8	4.02762446873103	0.0813066057406363	-0.348157798280496
PPI	Liver	dextromethorphan	73	61	4453	0	4.04244329665394	4	9	4.05563814656786	0.0842162140094562	-0.156678260464647
PPI	Liver	diclofenamide	60	61	3660	1	3.90546448087432	4	8	4.04332877959928	0.0895932299814259	-1.53878031580669
PPI	Liver	dienestrol	67	61	4087	1	3.99657450452655	4	8	4.06482138487889	0.0873508454732552	-0.781296162419348
PPI	Liver	diethylstilbestrol	72	61	4392	1	4.04234972677596	4	9	3.99836217364906	0.0827654235958641	0.531472578956244
PPI	Liver	diflorasone	72	61	4392	0	3.96744080145719	4	9	3.93788175470553	0.0842257040071104	0.350950426596189
PPI	Liver	digitoxin	81	61	4941	0	3.85569722728193	4	8	3.96386966201175	0.0814538594109895	-1.32802098650744
PPI	Liver	digoxin	95	61	5795	0	3.83468507333909	4	8	3.96373655450101	0.0773608307361776	-1.66817599984186
PPI	Liver	dihydroergocristine	75	61	4575	1	4.02229508196721	4	9	3.96515737704918	0.0841330761476148	0.679134860322703
PPI	Liver	diltiazem	59	61	3599	0	3.98332870241734	4	9	4.0081735667315	0.0912106360208645	-0.272389990883046
PPI	Liver	dinoprostone	70	61	4270	2	4.01826697892272	4	10	4.0658181108509	0.086530797807171	-0.549528412232427
PPI	Liver	dipyridamole	69	61	4209	0	3.95272036113091	4	10	3.98659618278293	0.0814705957923273	-0.415804270517077
PPI	Liver	disopyramide	95	61	5795	1	3.93356341673857	4	9	4.04050675870003	0.0798128647352961	-1.33992611737648
PPI	Liver	dobutamine	63	61	3843	1	3.92870153525891	4	9	4.04801500563796	0.0869044787628748	-1.37292659800199
PPI	Liver	doconexent	70	61	4270	1	4.00327868852459	4	9	3.99944652615145	0.0842716042322845	0.0454739459163188
PPI	Liver	donepezil	68	61	4148	1	4.02917068466731	4	9	4.0531987303118	0.0851395914444944	-0.282219414456014
PPI	Liver	dosulepin	57	61	3477	0	4.08455565142364	4	9	4.0314533601764	0.0874467908930549	0.607252601323966
PPI	Liver	doxepin	60	61	3660	1	3.93060109289618	4	8	4.042485428051	0.0904101619360961	-1.23751946417154
PPI	Liver	doxorubicin	77	61	4697	0	3.93378752395146	4	9	3.9753580299482	0.0803472609620498	-0.51738547772493
PPI	Liver	duloxetine	75	61	4575	0	3.95081967213115	4	8	4.03629581056466	0.0830610927527123	-1.02907553465481
PPI	Liver	dydrogesterone	56	61	3416	0	3.93091334894614	4	8	3.99915544496487	0.0906156312326232	-0.753094086422494
PPI	Liver	erlotinib	76	61	4636	0	3.97238999137187	4	9	4.02848360655737	0.0869304423786422	-0.645270099295867
PPI	Liver	escitalopram	74	61	4514	0	4.07022596366859	4	8	4.02623800029537	0.0820320339522201	0.536229095560898
PPI	Liver	estradiol	62	61	3782	0	3.90401903754627	4	8	4.03412171690464	0.0888505368943948	-1.46428692392716
PPI	Liver	estriol	85	61	5185	0	3.86094503375121	4	8	4.00207843137255	0.0823046241188817	-1.71476875245169
PPI	Liver	etodolac	70	61	4270	0	3.98688524590164	4	9	4.00581850117096	0.0862493506599317	-0.219517655778899
PPI	Liver	etomidate	75	61	4575	0	3.91846994535519	4	8	3.97650200364299	0.0816164091787624	-0.711034200986392
PPI	Liver	everolimus	77	61	4697	0	3.81307217372791	4	8	4.03532432048825	0.0828625997903021	-2.682176848455
PPI	Liver	fenoldopam	55	61	3355	1	3.88077496274218	4	8	4.00081619473423	0.0873643611405348	-1.37402975795761
PPI	Liver	fenoterol	69	61	4209	0	3.9847944880019	4	9	4.02456838520631	0.08354852066098	-0.47605746804067
PPI	Liver	fexofenadine	70	61	4270	0	3.95152224824356	4	8	3.9832755659641	0.0797506841282716	-0.39815730821152
PPI	Liver	flecainide	60	61	3660	0	4.18415300546448	4	9	4.08104143897996	0.0877859583572683	1.17457926545473
PPI	Liver	flunisolide	65	61	3965	1	3.93568726355612	4	9	3.94582597730139	0.0842394329843498	-0.120355911549803
PPI	Liver	fluoxetine	82	61	5002	0	3.83486605357857	4	8	3.93476642676262	0.0819250991804383	-1.21941107405951
PPI	Liver	fluticasone	68	61	4148	0	3.91393442622951	4	8	4.00054001928641	0.0845024160550349	-1.02488895702692
PPI	Liver	fluvastatin	75	61	4575	0	3.93857923497268	4	7	3.99484408014572	0.0821670010471653	-0.684762063309857
PPI	Liver	fostamatinib	72	61	4392	0	3.9606102003643	4	8	4.02011877656344	0.0858379826085504	-0.693266248701572
PPI	Liver	fulvestrant	70	61	4270	0	3.98360655737705	4	8	4.04340905542545	0.0845885322252904	-0.706981153061312
PPI	Liver	gefitinib	70	61	4270	0	4.0576112412178	4	9	4.04164012490242	0.0826376766799669	0.193266763503429
PPI	Liver	iloprost	52	61	3172	0	3.99653215636822	4	8	4.04023696931484	0.094845375347704	-0.460800674639095
PPI	Liver	imatinib	74	61	4514	0	3.95347806823217	4	9	4.04106483532713	0.0837614284672482	-1.04566945308493
PPI	Liver	ipratropium	81	61	4941	0	3.85367334547662	4	9	4.00849018417325	0.0819753373968644	-1.88857824332117
PPI	Liver	irbesartan	74	61	4514	0	3.96433318564466	4	9	4.0369070299808	0.0844946317453663	-0.858916629814418
PPI	Liver	isotretinoin	75	61	4575	0	3.93879781420765	4	8	4.00212568306011	0.0827560036351552	-0.765235947492737
PPI	Liver	itraconazole	56	61	3416	1	4.00322014051522	4	7	4.03940720140515	0.0926191873202668	-0.390708037253659
PPI	Liver	labetalol	74	61	4514	0	3.93376163048294	4	9	4.02761261261261	0.0818745451175071	-1.14627790597156
PPI	Liver	lamivudine	51	61	3111	0	3.93924783027965	4	8	3.99910318225651	0.0933283216813718	-0.641341780271265
PPI	Liver	lapatinib	71	61	4331	1	3.97552528284461	4	8	4.07478603863618	0.0849385381489246	-1.16861860298954
PPI	Liver	levonorgestrel	64	61	3904	0	3.9500512295082	4	9	4.0471524931694	0.0882315860593252	-1.10052723744432
PPI	Liver	lopinavir	67	61	4087	0	3.99902128700759	4	9	4.04444417257973	0.0858745566030861	-0.528944630038509
PPI	Liver	losartan	67	61	4087	0	4.04037191093712	4	9	4.02678696680532	0.0926285371140139	0.146660462909813
PPI	Liver	lovastatin	70	61	4270	0	4.00093676814988	4	9	3.95201639344262	0.0825202861036548	0.592828467000353
PPI	Liver	lypressin	68	61	4148	0	3.83413693346191	4	8	3.97604307296689	0.0851277928143601	-1.66697778496898
PPI	Liver	maprotiline	76	61	4636	0	3.90056082830026	4	9	4.00270383951683	0.0816316372029292	-1.25126745850571
PPI	Liver	medrysone	70	61	4270	0	3.93700234192038	4	9	3.99421155347385	0.0853018662425142	-0.670667759962288
PPI	Liver	mephentermine	71	61	4331	0	3.9198799353498	4	8	4.04883552682214	0.0821379120093628	-1.56998867292415
PPI	Liver	mestranol	68	61	4148	0	4.07642237222758	4	8	4.03254741240758	0.0835695679571309	0.525011207937642
PPI	Liver	methylprednisolone	72	61	4392	0	3.97427140255009	4	8	4.02013737097754	0.0818901547561988	-0.560091363412381
PPI	Liver	metoclopramide	71	61	4331	1	3.97044562456707	4	8	4.03288501500808	0.0872271680042259	-0.7158250332968
PPI	Liver	metoprolol	72	61	4392	0	4.03233151183971	4	8	4.06789617486338	0.0845535664475592	-0.420616947550369
PPI	Liver	midostaurin	71	61	4331	0	3.854306164858	4	8	3.96052528284461	0.0832144674431833	-1.27645013241398
PPI	Liver	mifepristone	55	61	3355	0	4.03845007451565	4	9	3.99198112270244	0.0884923872145979	0.525118072592169
PPI	Liver	mirtazapine	71	61	4331	0	3.85776956822905	4	8	4.01743207881168	0.0819692723399422	-1.94783369456398
PPI	Liver	mitotane	84	61	5124	0	3.97540983606557	4	9	4.05329983086131	0.0831370145885494	-0.936887079494291
PPI	Liver	molsidomine	69	61	4209	0	3.79211214065099	4	8	3.96697711253663	0.088336337593853	-1.97953613030261
PPI	Liver	nadolol	67	61	4087	0	4.00856373868363	4	9	4.07927738357393	0.0887410081282869	-0.796854198321411
PPI	Liver	naloxone	66	61	4026	0	3.96000993541977	4	8	3.98457443285312	0.0870452714220615	-0.282203697363899
PPI	Liver	nelfinavir	70	61	4270	0	3.94051522248244	4	9	4.07029274004684	0.0900810791610055	-1.44067454312402
PPI	Liver	neratinib	73	61	4453	0	3.83763754772064	4	8	3.95800284452429	0.0818967608516278	-1.46971987111573
PPI	Liver	niacin	72	61	4392	0	3.92918943533698	4	9	4.00265368852459	0.0817437618356648	-0.898713877828381
PPI	Liver	nicardipine	69	61	4209	0	3.99667379425042	4	8	4.08362200047517	0.0860441191579396	-1.01050724995105
PPI	Liver	nicotinamide	80	61	4880	0	3.89774590163934	4	9	4.02359904371585	0.0814957482159528	-1.54429089653875
PPI	Liver	nifedipine	69	61	4209	1	3.89284865763839	4	8	4.05284509384652	0.0864262944327766	-1.85124720732505
PPI	Liver	nimodipine	66	61	4026	0	3.98211624441133	4	8	4.028094469283	0.0836207624662969	-0.549842210422344
PPI	Liver	nitrendipine	83	61	5063	0	4.04444005530318	4	9	3.99424814010139	0.0809058151167566	0.620374631036804
PPI	Liver	norethisterone	59	61	3599	0	3.98416226729647	4	9	4.05948272668334	0.0888401467944754	-0.847820069018101
PPI	Liver	norgestimate	63	61	3843	0	3.95446265938069	4	8	4.03534478272183	0.0895982497818051	-0.902719902878781
PPI	Liver	norgestrel	59	61	3599	0	3.97054737427063	4	9	4.01807955913679	0.0895761570504544	-0.530634338771507
PPI	Liver	nortriptyline	77	61	4697	0	3.94017457951884	4	9	4.04563657653822	0.0840255752759601	-1.25511782184195
PPI	Liver	olaparib	66	61	4026	0	3.89915548931942	4	7	4.06871377711541	0.0902197720633759	-1.8793916667943
PPI	Liver	oxybenzone	56	61	3416	0	3.98009367681499	4	7	4.06263612412177	0.0909722849907047	-0.907336199318442
PPI	Liver	oxymetazoline	60	61	3660	1	4.10874316939891	4	8	4.07537795992714	0.0902657922340335	0.369632932321284
PPI	Liver	palbociclib	87	61	5307	0	3.91011871113624	4	9	4.02816029143898	0.0817412571911362	-1.44408814298908
PPI	Liver	panobinostat	98	61	5978	0	3.91669454667113	4	9	4.0076193264191	0.0793575116452183	-1.14576147692817
PPI	Liver	paroxetine	68	61	4148	0	4.01567020250723	4	8	4.05746062359369	0.0842509439553169	-0.49602317937974
PPI	Liver	pemetrexed	76	61	4636	0	3.84598792062123	4	7	4.0389081823411	0.0839872246269222	-2.29701913090755
PPI	Liver	pergolide	58	61	3538	1	3.99971735443754	4	9	4.10878556623328	0.0939883399593289	-1.16044407043402
PPI	Liver	phenformin	60	61	3660	0	4.02213114754098	4	8	4.04333879781421	0.0844657329230763	-0.251079929567929
PPI	Liver	phenolphthalein	65	61	3965	0	4.0390920554855	4	9	4.02860865910047	0.0861681513579509	0.121662078387645
PPI	Liver	pindolol	59	61	3599	0	3.94026118366213	4	9	3.99064369732333	0.0896684449954036	-0.561875625966111
PPI	Liver	pioglitazone	71	61	4331	0	4.00346340337105	4	9	4.01845224351574	0.0876060196173669	-0.171093724040377
PPI	Liver	pitavastatin	84	61	5124	0	3.87704918032787	4	8	3.99888888888889	0.0821533353266078	-1.48307683524516
PPI	Liver	pizotifen	75	61	4575	0	3.99016393442623	4	8	4.01411293260474	0.085216976144422	-0.281035531440616
PPI	Liver	pravastatin	63	61	3843	0	4.08456934686443	4	9	4.09048659901119	0.087577316617399	-0.0675660362215865
PPI	Liver	prednicarbate	71	61	4331	0	3.98152851535442	4	9	3.9933848995613	0.0824668748068069	-0.143771474724313
PPI	Liver	prednisone	62	61	3782	1	4.00052882072977	4	8	4.03514586638463	0.0896622252094698	-0.386082830021088
PPI	Liver	procaterol	60	61	3660	0	3.94344262295082	4	9	3.96584335154827	0.0853924780620814	-0.262326719001696
PPI	Liver	prochlorperazine	74	61	4514	0	4.01439964554719	4	9	4.04181620144735	0.0829425141533095	-0.330548888950773
PPI	Liver	progesterone	62	61	3782	1	3.99709148598625	4	8	4.05071655208884	0.0903059476336935	-0.593815440818011
PPI	Liver	promethazine	75	61	4575	0	4.01704918032787	4	8	4.03469362477232	0.0837535568572306	-0.210670986481533
PPI	Liver	propranolol	64	61	3904	0	4.02638319672131	4	9	4.03231600068306	0.0845872110204969	-0.0701383092097883
PPI	Liver	pseudoephedrine	81	61	4941	0	3.90629427241449	4	8	4.01818187951157	0.0811386346869243	-1.37896832413808
PPI	Liver	quetiapine	63	61	3843	0	3.98620869112672	4	9	4.05717234799202	0.08763717596509	-0.809743765517592
PPI	Liver	quinidine	71	61	4331	0	3.94597090741168	4	9	4.02799391980297	0.0874738035739397	-0.937686587756046
PPI	Liver	raloxifene	61	61	3721	0	3.92851384036549	4	9	3.99332975006718	0.0854903010778521	-0.758166819914055
PPI	Liver	rifampicin	80	61	4880	1	3.94590163934426	4	8	4.0377718579235	0.0843981593270907	-1.08853343854563
PPI	Liver	rimexolone	59	61	3599	0	3.90386218393998	4	8	4.03691951468001	0.0878485461680727	-1.51462188668966
PPI	Liver	risperidone	61	61	3721	1	4.02364955657081	4	9	3.99006405088238	0.0866807699431796	0.387462013898187
PPI	Liver	ropinirole	77	61	4697	0	3.97061954439004	4	8	4.01924632744305	0.0834088435236217	-0.582993133566697
PPI	Liver	rosiglitazone	59	61	3599	1	4.11447624340094	4	8	4.09849217375198	0.0899758837102337	0.177648376318664
PPI	Liver	rosuvastatin	62	61	3782	0	3.9730301427816	4	9	3.97305702450203	0.0914332142378648	-0.000294003887472991
PPI	Liver	rucaparib	75	61	4575	0	3.90098360655738	4	7	4.06065755919855	0.0815843660852809	-1.95716361237962
PPI	Liver	salmeterol	70	61	4270	0	3.94590163934426	4	8	4.01872911787666	0.0866724487719315	-0.840261000632822
PPI	Liver	saquinavir	82	61	5002	1	4.00279888044782	4	9	4.04799980007996	0.0849222883492903	-0.532262148262263
PPI	Liver	sertraline	70	61	4270	0	3.98032786885246	4	8	4.06256908665105	0.0853755544392621	-0.963287656973258
PPI	Liver	sildenafil	67	61	4087	1	3.89356496207487	4	9	3.99920030992578	0.0868298829090278	-1.21657825983233
PPI	Liver	simvastatin	75	61	4575	0	3.79584699453552	4	8	3.95005464480874	0.0811921781072422	-1.89929194989123
PPI	Liver	sirolimus	73	61	4453	1	3.91982932854256	4	9	3.98315966763979	0.0795849924406275	-0.79575730492751
PPI	Liver	sorafenib	71	61	4331	0	3.99261140614177	4	8	4.01128877087663	0.0864643109207129	-0.216012416405961
PPI	Liver	spironolactone	76	61	4636	1	3.98123382226057	4	8	4.02203156456715	0.0850519075881183	-0.479680508803534
PPI	Liver	tacrolimus	77	61	4697	1	3.93378752395146	4	8	4.06174508551558	0.0812912086774296	-1.57406395655729
PPI	Liver	tadalafil	57	61	3477	0	3.95829738280127	4	7	4.08226104879685	0.0934798864421151	-1.32609987788486
PPI	Liver	tamoxifen	75	61	4575	0	3.87322404371585	4	9	4.00057741347905	0.0807499152116508	-1.57713317010177
PPI	Liver	telmisartan	62	61	3782	0	4.08381808566896	4	9	4.02335668958223	0.0895246129800763	0.675360597204541
PPI	Liver	temsirolimus	80	61	4880	0	3.92704918032787	4	9	4.01954269125683	0.0803063187087455	-1.15175882067779
PPI	Liver	terazosin	71	61	4331	1	3.91503117063034	4	8	3.99341837912722	0.0809608187630908	-0.968211657125877
PPI	Liver	testosterone	60	61	3660	0	3.95409836065574	4	9	4.03321584699453	0.0873950324448134	-0.905285851215278
PPI	Liver	thalidomide	62	61	3782	0	3.94579587519831	4	9	3.97417768376521	0.0854872484712566	-0.332000492172145
PPI	Liver	thioridazine	74	61	4514	0	3.96012405848471	4	9	4.00574398168661	0.0819494649221032	-0.556683600622213
PPI	Liver	tibolone	70	61	4270	0	3.82833723653396	4	7	4.09507220921156	0.0862405290278718	-3.09291902176754
PPI	Liver	timolol	70	61	4270	1	3.96580796252927	4	8	4.05642388758782	0.086400139578999	-1.04879373459456
PPI	Liver	toremifene	74	61	4514	0	4.03012848914488	4	8	4.01924678777138	0.0841072705440238	0.129378843269017
PPI	Liver	tretinoin	69	61	4209	0	4.0936089332383	4	9	4.03507959135187	0.0846695634449912	0.691267788624601
PPI	Liver	triamcinolone	67	61	4087	0	3.94592610716907	4	8	3.95860166381209	0.0850220227322811	-0.149085569075825
PPI	Liver	triclosan	76	61	4636	0	4.00409836065574	4	9	4.04030018694277	0.0833148404278307	-0.434518341523908
PPI	Liver	trimipramine	69	61	4209	1	3.9303872653837	4	8	4.00555753543993	0.0810243043383853	-0.927749650799757
PPI	Liver	troglitazone	49	61	2989	0	4.00568752091	4	8	4.0331075052972	0.0895419463159042	-0.306225020957915
PPI	Liver	valdecoxib	75	61	4575	0	3.93224043715847	4	8	4.01744080145719	0.0828428144199037	-1.02845810943683
PPI	Liver	vardenafil	74	61	4514	0	3.97075764288879	4	9	4.03730837394772	0.0839193672887143	-0.793031849608333
PPI	Liver	vemurafenib	87	61	5307	0	3.83493499152063	4	8	4.02004051253062	0.0815416486003097	-2.27007332065747
PPI	Liver	verapamil	75	61	4575	0	3.91191256830601	4	8	3.95911366120219	0.0817603740554033	-0.577310138823429
PPI	Liver	vorinostat	100	61	6100	0	3.90754098360656	4	9	4.00452431693989	0.0775635942768786	-1.25037183020592
PPI	Liver	warfarin	69	61	4209	1	3.99382276075077	4	8	4.0121751009741	0.0856697592310977	-0.214221919006728
PPI	Liver	xanthinol	54	61	3294	1	4.07043108682453	4	8	4.05262952843554	0.0889688721937384	0.200087490715011
PPI	Liver	ziprasidone	61	61	3721	0	3.93523246439129	4	9	4.10572919466093	0.0888826060397884	-1.91822379952853
PPI	Skeletal_muscle	acitretin	79	268	21172	0	3.53315699981107	4	8	3.7127868174948	0.0602115238984565	-2.98331292838006
PPI	Skeletal_muscle	acyclovir	75	268	20100	0	3.36890547263682	3	9	3.73596965174129	0.0597370319640423	-6.14466716936017
PPI	Skeletal_muscle	afatinib	77	268	20636	0	3.3952316340376	3	6	3.7978263713898	0.0616508371517207	-6.53023958720021
PPI	Skeletal_muscle	alclometasone	58	268	15544	0	3.37107565620175	3	7	3.73311615414308	0.0658496758091501	-5.49798451537741
PPI	Skeletal_muscle	alitretinoin	72	268	19296	0	3.43382048092869	4	6	3.73497629042288	0.0663702517006854	-4.53751193911895
PPI	Skeletal_muscle	alprostadil	73	268	19564	0	3.30648129216929	3	6	3.70208878552443	0.0592147727316745	-6.68089186372114
PPI	Skeletal_muscle	amcinonide	56	268	15008	0	3.4515591684435	4	8	3.7613559434968	0.0759445681230621	-4.07924862448752
PPI	Skeletal_muscle	aminoglutethimide	77	268	20636	0	3.33490017445241	3	7	3.72530177844544	0.062684822503025	-6.22800844613049
PPI	Skeletal_muscle	amiodarone	82	268	21976	0	3.36002912267929	3	7	3.71793263105206	0.055148463112433	-6.48981835891057
PPI	Skeletal_muscle	amlodipine	75	268	20100	0	3.43149253731343	3	9	3.75682773631841	0.0638956886471448	-5.0916612042731
PPI	Skeletal_muscle	amoxapine	81	268	21708	0	3.42459001289847	3	8	3.76693741938456	0.0562504584417455	-6.08612651291783
PPI	Skeletal_muscle	atomoxetine	82	268	21976	0	3.3795959228249	3	7	3.72261626319622	0.0571875480888581	-5.99816484242923
PPI	Skeletal_muscle	atorvastatin	58	268	15544	0	3.37178332475553	3	7	3.71932916237777	0.0709107271704794	-4.90117435669064
PPI	Skeletal_muscle	auranofin	77	268	20636	0	3.28295212250436	3	6	3.687802626478	0.0597431216660777	-6.77652075558542
PPI	Skeletal_muscle	balsalazide	70	268	18760	0	3.29872068230277	3	6	3.7395217217484	0.0638806392908955	-6.90038553681873
PPI	Skeletal_muscle	belinostat	90	268	24120	0	3.41571310116086	3	9	3.74156053067994	0.0591950477799338	-5.50464002884947
PPI	Skeletal_muscle	benzthiazide	62	268	16616	0	3.36133846894559	3	6	3.78821316803081	0.0689109491642249	-6.19458452194462
PPI	Skeletal_muscle	benzylpenicillin	93	268	24924	0	3.28819611619323	3	7	3.75550443347777	0.0566707816934651	-8.24601855348021
PPI	Skeletal_muscle	betamethasone	81	268	21708	0	3.39768748848351	3	7	3.73936555647687	0.0621454460702737	-5.49803870756665
PPI	Skeletal_muscle	bosutinib	66	268	17688	0	3.43933740388964	3	9	3.67917995251018	0.0635023566780299	-3.77690783724124
PPI	Skeletal_muscle	brinzolamide	68	268	18224	0	3.25345697980685	3	6	3.7082287093942	0.0601599810541648	-7.55937288573775
PPI	Skeletal_muscle	budesonide	63	268	16884	0	3.32350153991945	3	6	3.7383342217484	0.0637052824782665	-6.51174699634168
PPI	Skeletal_muscle	bupropion	62	268	16616	0	3.255476649013	3	6	3.7088130416466	0.0634833278472381	-7.14103069272735
PPI	Skeletal_muscle	buspirone	66	268	17688	0	3.43792401628223	3	8	3.74591064563546	0.066945511620256	-4.6005568095478
PPI	Skeletal_muscle	cabergoline	83	268	22244	0	3.37754001078943	3	7	3.73579740604208	0.0518762491229606	-6.90600036258374
PPI	Skeletal_muscle	caffeine	76	268	20368	0	3.43214846818539	3	8	3.73982705714847	0.065415373460579	-4.7034599465903
PPI	Skeletal_muscle	capsaicin	83	268	22244	0	3.41489839956842	3	6	3.75524692051789	0.0623132438092383	-5.46189702451361
